Date,Close,High,Low,Open,Volume,Market_close,Sma_20,Sma_50,Ema_12,Ema_26,Rsi,Macd,Macd_signal,Bb_high,Bb_low,Atr,Obv,Quantum_mass,Quantum_trend,Quantum_uncertainty,Frac_diff_close,Log_return,Market_return
2025-03-17,213.27072143554688,214.48656508270392,209.25445626243933,212.5830704146544,48073400,5675.1201171875,233.24890060424804,219.7116928100586,223.4466057164934,227.39973759330317,30.184436572029654,-5.719502802093615,-4.609967571677848,257.3471103796923,209.1506908288038,6.4701306087978745,-147401800,0.08089226905105933,-0.24023656032831922,5.4763031097407,52.02924106937772,0.0023860606990067077,0.0063956349746060355
2025-03-18,211.96519470214844,214.4168029665515,210.769287119016,213.43018643369248,42432400,5614.66015625,231.6653160095215,219.7116928100586,221.68023479120956,227.39973759330317,29.20955908609612,-5.719502802093615,-4.609967571677848,256.9578036391778,206.37282837986513,6.268515268707704,-189834200,0.07707264296635878,0.23120028837105147,5.4763031097407,51.15349190128077,-0.006140266076748315,-0.010710667074319702
2025-03-19,214.5064849853516,218.0144781615262,213.0215573102422,213.4899568048476,54385400,5675.2900390625,230.18886489868163,219.7116928100586,220.57658097492373,226.44468184456602,33.69849634120661,-5.868100869642291,-4.609967571677848,255.86513934339604,204.51259045396722,6.252855853755565,-135448800,0.07592062754318635,0.13240814157567918,5.4763031097407,54.66592940698001,0.011917885682598337,0.010740608172953766
2025-03-20,213.37039184570312,216.7488387280272,211.49679368091097,213.2607660976187,48862900,5662.89013671875,228.60777130126954,219.7116928100586,219.4679364935052,225.47621591872434,32.700190649459515,-6.008279425219143,-4.609967571677848,254.337437542818,202.87810505972107,6.181369367567042,-184311700,0.07576308415793838,0.007551337672724205,5.4763031097407,53.04097345352125,-0.0053103865668072785,-0.002187283513782985
2025-03-21,217.52618408203125,218.0942337293625,210.5599991190145,210.8390437188948,94127800,5667.56005859375,227.24842071533203,219.7116928100586,219.16920535327841,224.88732467156188,39.73341079206224,-5.71811931828347,-4.609967571677848,252.2945334723478,202.20230795831625,6.278002599194252,-90183900,0.07783079505078205,0.4328162247052348,5.4763031097407,57.743675626859385,0.0192896454907097,0.0008243136078323211
2025-03-24,219.977783203125,220.7252273230714,217.8351161419945,220.2468673442068,44299500,5767.56982421875,225.9344139099121,219.7116928100586,219.2936019455625,224.52365493315915,43.48556015039297,-5.23005298759665,-4.609967571677848,249.57128204614057,202.29754577368365,6.058076930754674,-45884400,0.0824711149364677,0.4512240641696817,4.071423534481669,58.826508074108716,0.011207325945740405,0.01749211712863917
2025-03-25,222.9875030517578,223.33631640181736,219.3300115304276,220.01766257627696,34493600,5776.64990234375,224.7738830566406,219.7116928100586,219.86189442343868,224.4098659049072,47.783611813634415,-4.547971481468522,-4.609967571677848,246.520779541291,203.02698657199022,5.911521783657179,-11390800,0.08963848566451635,0.8620632849779927,4.478411265219037,60.62483914496295,0.013589173950517914,0.0015730954906538206
2025-03-26,220.77505493164065,224.25316696482244,219.71866969932236,222.7483031053444,34466100,5712.2001953125,223.8355911254883,219.7116928100586,220.00238065546975,224.14062064762823,45.070095781938576,-4.138239992158475,-4.609967571677848,244.54769254438375,203.12348970659284,5.8131628895031,-45856900,0.0941169043813171,0.3057736670999367,3.2158308533780953,56.781592515883176,-0.009971397595554512,-0.011219640357598032
2025-03-27,223.087158203125,224.22327264250703,219.80836152348044,220.6355348303588,37094800,5693.31005859375,223.16538314819337,219.7116928100586,220.47696181664747,224.06258639247983,48.36980735212383,-3.5856245758323553,-4.609967571677848,243.04685636697715,203.2839099294096,5.7132877630404915,-8762100,0.09804901514687199,0.3048711564723051,1.7900055208866426,59.348106947405086,0.010418206893104734,-0.0033124610071321114
2025-03-28,217.1574249267578,223.04728822423488,216.93817343567548,220.91458161653455,39818600,5580.93994140625,221.97246246337892,219.7116928100586,219.9662638335875,223.55109295057449,41.486644269374494,-3.584829116986981,-4.609967571677848,240.22272543612377,203.72219949063407,5.744408977641136,-48580700,0.10681264547611014,-0.6227260678636499,1.6763103880081789,52.36071825518533,-0.02693998804754843,-0.019934601126853548
2025-03-31,221.37301635742188,224.8511131847691,215.49311362240712,216.2704542730732,65299300,5611.85009765625,221.1801727294922,219.7116928100586,220.1826872987928,223.3897539436743,47.23528700836664,-3.207066644881479,-4.329387386318575,238.03670987853369,204.3236355804507,6.002522590835483,16718600,0.11564408819561187,0.0691507038606174,1.526825967639539,58.4752793364853,0.01922658449597162,0.005523240357645722
2025-04-01,222.42941284179688,222.9177332815032,218.1540238400705,219.06092638065368,36412700,5633.06982421875,220.54534454345702,219.7116928100586,220.5283373823319,223.31861756575745,48.59811937744688,-2.7902801834255513,-4.021565945739971,236.16411045551834,204.9265786313957,5.914035937306712,53131300,0.12480876400184335,-0.08209238557530914,1.37780734734406,58.27246395140773,0.004760670109262012,0.0037741045552120668
2025-04-02,223.1270294189453,224.4226023340601,220.2668146407477,220.5657953452804,35905900,5670.97021484375,219.95486450195312,219.7116928100586,220.9281361571955,223.3044258511788,49.52526391700988,-2.3762896939832956,-3.692510695388636,234.18379209350155,205.7259369104047,5.788446777021404,89037200,0.13699970402917752,0.8178340486009361,1.4244976449730438,58.21321337352293,0.003131442309188249,0.006705661429484109
2025-04-03,202.4975433349609,206.782892239196,200.56415230327437,204.8395255545537,103419000,5396.52001953125,218.35334014892578,219.7116928100586,218.09266033839017,221.76317529442193,31.45632314641206,-3.6705149560317523,-3.6881115475172592,232.86812705833165,203.8385532395199,6.986620372639228,-14381800,0.13430158367924563,-2.5350059196113848,6.162356424321204,36.97880615331306,-0.0970134931337903,-0.04960591182899663
2025-04-04,187.738037109375,199.19884701911505,186.70157274086588,193.2292544699453,125910900,5074.080078125,215.8274772644043,219.7116928100586,213.42271830315707,219.24279468812216,24.5539880622336,-5.820076384965091,-4.114504515006826,232.9564265034973,198.6985280253113,7.615859674171785,-140292700,0.11380492997731395,-3.94804958604496,18.48310919741155,30.19774246962976,-0.07568018330674106,-0.061609061898230934
2025-04-07,180.84161376953125,193.48835506739644,174.02491207450518,176.59612158290105,160466300,5062.25,213.53431930541993,219.7116928100586,208.41024068259927,216.39826276822654,22.112459042488027,-7.988022085627279,-4.889208029130916,235.74930579988833,191.31933281095152,8.46211562550889,-300759000,0.08774972108473404,-3.710533429188132,29.531987794373578,31.48760219187625,-0.037425985358315234,-0.0023341946059635883
2025-04-08,171.8323974609375,189.691324966831,168.63334553301246,186.06373055480245,120859500,4982.77001953125,211.1215690612793,219.7116928100586,202.78288018695898,213.09708756027922,19.398760418887946,-10.314207373320244,-5.974207897968782,239.57225706052154,182.67088106203707,9.36182018324529,-421618500,0.06851710822881149,-2.101087118702754,35.26149688404022,28.216448475152333,-0.05110201775076543,-0.015825083277054855
2025-04-09,198.1723480224609,199.926344669284,171.30421792842867,171.3640110222038,184395900,5456.89990234375,210.21815872192383,219.7116928100586,202.07356754626696,211.9915512982186,41.862928836634296,-9.917983751951652,-6.762963068765356,239.10540000158574,181.33091744226192,10.737556365931722,-237222600,0.06748165565407227,0.7041245760243917,35.25344013031214,60.72357498085037,0.14261752825727145,0.09089487983303646
2025-04-10,189.7710723876953,194.1162147014944,182.37636057603893,188.42568213047016,121880000,5268.0498046875,209.25844116210936,219.7116928100586,200.18087598340978,210.3455898974391,38.20539554928216,-10.164713914029335,-7.443313237818153,239.49238361786018,179.02449870635854,11.098872871681026,-359102600,0.06447584107461703,0.5757343547471154,34.5863450826748,44.51306318143813,-0.04331863309889544,-0.03522060702411168
2025-04-11,197.47471618652344,198.85997858079665,185.42592149027783,185.46579368960585,87435900,5363.35986328125,208.4940544128418,219.7116928100586,199.76454370696575,209.3921918447787,43.11339324955363,-9.62764813781294,-7.880180217817111,239.10564936701186,177.88245945867172,11.265671744455153,-271666700,0.06368040841243736,1.6329133290872027,36.552610009868026,54.15597808745571,0.03979209330091014,0.01793038083577807
2025-04-14,201.8298492431641,212.2143377637297,200.47448329230923,210.7194495182335,101352900,5405.97021484375,207.92201080322266,219.7116928100586,200.08228302022704,208.83201831873316,45.73728106438327,-8.749735298506124,-8.054091233954914,238.5827320376049,177.26128956884043,11.51381101822309,-170313800,0.06357837618809462,0.23253798851828217,33.357160153592126,56.03776292499887,0.02181445512489465,0.007913319326342991
2025-04-15,201.4511260986328,202.81645240683693,199.11910423874315,201.1720815277121,51343900,5396.6298828125,207.39630737304688,219.7116928100586,200.2928742630587,208.28528556168868,45.54056548581911,-7.992411298629975,-8.041755246889927,238.1221820195141,176.67043272657966,10.955492243213854,-221657700,0.06344355990732556,0.7410241873306435,29.241402554997205,53.38544331636743,-0.001878210374514302,-0.001729275225300909
2025-04-16,193.6079559326172,200.01603598224625,191.71442177543543,197.68401406478424,59732400,5275.7001953125,206.35138092041015,219.7116928100586,199.26442528914464,207.19807595953523,41.55452916889812,-7.933650670390591,-8.02013433159006,237.45804724095942,175.24471459986088,10.868435963212677,-281390100,0.06266691675513535,-0.24231794294360898,20.44620094416313,45.04212834549435,-0.03971153289626027,-0.022663253964902527
2025-04-17,196.3087158203125,198.15241736523092,193.75744237056688,196.5279673080365,52164700,5282.7001953125,205.49829711914063,219.7116928100586,198.80970075547816,206.39145668996318,43.39191480774526,-7.581755934485017,-7.932458652169052,236.7237899619879,174.27280427629336,10.416723496741325,-229225400,0.06242844199932716,-0.3446757576590372,18.623597759486074,50.65246312130108,0.013853232116374709,0.0013259586237727749
2025-04-21,192.50173950195312,193.13955785695288,189.1631497833642,192.61136524453693,46742500,5158.2001953125,204.24707489013673,219.7116928100586,197.83924517801276,205.36258875011058,41.41544288272754,-7.523343572097815,-7.850635636154805,235.44991553060171,173.04423424967175,10.183069392470395,-275967900,0.06247376292759733,-0.5591018565883838,14.775488699223773,46.61313940752234,-0.019583310746964563,-0.02384964833401801
2025-04-22,199.059326171875,200.9030125684292,195.3021694205859,195.45165216386687,52976400,5287.759765625,203.2011520385742,219.7116928100586,198.02694994629925,204.895680410982,45.979867384029156,-6.868730464682756,-7.654254601860396,233.6171503969328,172.78515368021561,10.055798226327946,-222991500,0.06408991892587858,0.3493778766689805,8.759099330652905,54.66791351521104,0.03349771170103292,0.02480695212545062
2025-04-23,203.9027557373047,207.29116289420588,202.1088868632085,205.29797863560773,52929200,5375.85986328125,202.24691467285157,219.2522640991211,198.9309200679924,204.82213043515407,49.13225077722642,-5.891210367161676,-7.301645754920653,231.28635668887077,173.20747265683238,9.925515261756727,-170062300,0.06712797262962564,0.5097725036961361,2.852645424901323,57.22401623236004,0.024040290868522936,0.016523864366879457
2025-04-24,207.65989685058597,208.11833592046503,202.248408894664,204.1917605029567,47311000,5484.77001953125,201.59115676879884,218.76891693115235,200.2738395730068,205.0323353548157,51.49677206857109,-4.758495781808904,-6.793015760298304,229.4976219302673,173.6846916073304,9.635830387759892,-122751300,0.06985330666376122,1.0588474137315955,3.6989928706943216,58.33917621417231,0.018258437522240132,0.020056628082583162
2025-04-25,208.5668029785156,209.0352025034097,205.49729734578435,205.66671618569228,38222300,5525.2099609375,200.86513900756836,218.2189974975586,201.54968009693124,205.29414777138606,52.07586004539679,-3.7444676744548246,-6.183306143129609,227.2086145399555,174.5216634751812,9.200264299893139,-84529000,0.07399778614712275,0.7035322355365204,3.694140069597014,56.68172685214134,0.004357757748286972,0.0073460847957005125
2025-04-28,209.4238739013672,210.7792398343419,206.7530142372406,209.2843516085664,38743100,5528.75,200.47846145629882,217.59333709716796,202.76109452838293,205.60005341064394,52.65119667059286,-2.838958882261011,-5.514436690955889,226.07032144170822,174.88660147088942,8.83069010683658,-45785900,0.07617105087026456,0.42054937253554636,3.1687179575941564,56.28440710950463,0.0041009150270929,0.0006405015390019333
2025-04-29,210.490234375,211.51672307140856,207.6599011161091,207.978817902887,36827600,5560.830078125,199.93432235717773,216.92781311035156,203.950192966324,205.96228903763327,53.40077725255668,-2.0120960713092586,-4.8139685670265635,224.15186935450902,175.71677535984645,8.475413810298214,-8958300,0.08049365482886015,0.22782421173935377,3.5056013593405293,56.30034310517135,0.005078956600485457,0.005785641545556399
2025-04-30,211.7758331298828,212.8521544830753,205.96569903614,208.5867412723437,52286500,5569.06005859375,199.40164337158203,216.29059204101563,205.1541376068715,206.39292193335547,54.33928553688122,-1.238784326483966,-4.098931718918044,222.0333258378713,176.76996090529275,8.361916784343721,43328200,0.08613406765924399,0.2764068201784178,3.6456610600798682,56.63827371509086,0.006089064814629984,0.0014788972519335208
2025-05-01,212.59304809570312,213.82881264887996,208.18809734114117,208.3674918385056,57365700,5604.14013671875,198.87494430541992,215.66174285888673,206.29858537438406,206.8521905379738,54.96025594277512,-0.5536051635897365,-3.3898664078523826,219.6909777106965,178.05891090014333,8.167545250300511,100693900,0.09364698983837648,0.2967836235730225,3.2648570561751917,56.4895807514975,0.0038514415743526203,0.006279345716451974
2025-05-02,204.65020751953125,206.28461806468732,201.4710760745947,205.38767599056175,101010600,5686.669921875,198.98257751464843,214.85490173339844,206.04498878132978,206.68908068475582,48.111643219016464,-0.6440919034260446,-2.840711506967115,219.89446397645196,178.0706910528449,8.37857573392965,-316700,0.09321774352307553,-0.5443941255809592,3.138338114659994,47.75421501315577,-0.038077548957887154,0.014619191109112719
2025-05-05,198.21221923828125,203.4044712176219,197.5345438511527,202.4078790317576,69018500,5650.3798828125,199.50628662109375,213.92488220214844,204.83994731316847,206.06116502205398,43.39186885939669,-1.2212177088855185,-2.5168127473507957,219.78042440962363,179.23214883256387,8.288367729247428,-69335200,0.09615002566852507,-1.3041418238354534,3.359532716221922,44.01176910890089,-0.03196394591314697,-0.006402047029318447
2025-05-06,197.83351135253903,199.96621804369693,196.34859871285207,197.53454585917265,51216500,5606.91015625,200.35588150024415,212.95639404296875,203.76203408845623,205.4517091946825,43.12387326330173,-1.6896751062262751,-2.3513852191258917,218.76889456498256,181.94286843550574,7.954742843647245,-120551700,0.10586854318202324,-1.5625706530403263,4.540879171318219,46.83279729213024,-0.0019124458208532934,-0.007722985278391797
2025-05-07,195.58120727539065,198.7603386318323,192.591430858442,198.49125449640596,68536700,5631.27978515625,201.5433219909668,211.94405578613282,202.5034453479846,204.7205609043646,41.4829208464049,-2.21711555637998,-2.3245312865767094,214.7811716988603,188.3054722830733,7.827183195771748,-189088400,0.14725645869150225,-1.3354688598245137,5.889794864623028,45.722014813412756,-0.011450149564733886,0.004336938106710132
2025-05-08,196.8169860839844,199.3682595147921,194.0165494128041,197.04619801698016,50478900,5663.93994140625,201.47555389404297,211.08957763671876,201.62860546121533,204.13511091766975,42.76969604967462,-2.50650545645442,-2.360926120552252,214.79536064755075,188.1557471405352,7.650363689072909,-138609500,0.14635038666481706,-0.20419291161891587,5.670322676949814,48.460552354096905,0.00629861663508141,0.005783021147465641
2025-05-09,197.8534393310547,199.85658408831688,196.86680762308345,198.32183886048443,36453900,5659.91015625,201.87967224121093,210.31682006835936,201.04781067195984,203.6698019112538,43.884243395431206,-2.621991239293976,-2.413139144300597,214.2080529423296,189.55129154009225,7.321023283020021,-102155600,0.15811961975482117,0.003151004385377365,5.324075932655105,49.687347351274354,0.005252258912645172,-0.0007117341348763632
2025-05-12,210.34713745117188,210.826139966164,206.31563192374185,210.5267672009768,63775800,5844.18994140625,202.52329330444337,209.70344604492186,202.47847633030017,204.16441935865515,55.20817426288067,-1.685943028354984,-2.2676999211114746,215.20362627590765,189.8429603329791,7.72471452245497,-38379800,0.15373088964216788,2.2699795823169797,7.893958022945311,62.087007122455276,0.061232650231334444,0.03203997667702081
2025-05-13,212.48263549804688,212.95164926547025,208.5608995756232,209.98788789546765,51909300,5886.5498046875,203.0559326171875,209.20872253417969,204.01757774072274,204.7805835171286,56.812395836801855,-0.763005776405862,-1.966761092170352,216.449869759414,189.66199547496097,7.486574177268689,13529500,0.14554039249089934,2.2799847643474793,9.954143594605924,59.37154358400565,0.010101068282407802,0.007222059020245977
2025-05-14,211.88389587402344,213.49051386836732,210.13757262915965,211.98367663769176,49325800,5892.580078125,203.57757110595702,208.74388092041016,205.2277805304613,205.3067548028245,56.20459552360328,-0.07897427236321164,-1.589203728208924,217.48370757797764,189.6714346339364,7.1913146816929014,-35796300,0.140179759677368,1.9667860263571149,10.94871603891367,56.58157406247395,-0.0028218060429067464,0.001023891242276054
2025-05-15,211.00575256347656,212.51258988469863,209.0997617101353,210.506803034962,45029500,5916.93017578125,204.4474609375,208.26526336669923,206.11669930477134,205.72890278509504,55.27064381892218,0.3877965196763,-1.1938036786318793,217.9200527042925,190.97486917070754,6.9214227883265025,-80825800,0.14469071002986678,0.09529548823576568,10.65115773562044,55.043499302280736,-0.004153067240938037,0.004123817438757677
2025-05-16,210.81614685058597,212.12340739052024,209.3292870180407,211.9138418912236,54737900,5958.3798828125,205.17283248901367,207.79102569580078,206.83969123489666,206.10573567883512,55.057906837008886,0.7339555560615452,-0.8082518316931945,218.37397906796892,191.97168591005843,6.626615472908862,-135563700,0.14766587561276925,-0.24608350532605466,11.08541071076108,54.7702510861113,-0.0008989847417761007,0.006980849368100189
2025-05-19,208.3413543701172,209.0398806327114,203.83084657536088,207.47318710280223,46140500,5963.60009765625,205.96481323242188,207.19274688720702,207.07071633262288,206.27133706337452,52.232004085966544,0.7993792692483623,-0.48672561150488314,217.86682666260262,194.06279980224113,6.65223581593145,-181704200,0.16378395807379917,-0.5802114691504747,10.270988717655662,52.19158416867941,-0.01180855039295392,0.0008757295660482738
2025-05-20,206.42539978027344,208.03201787298204,204.5992426766309,207.23369558110693,42496600,5940.4599609375,206.3331169128418,206.78715942382811,206.97143686303065,206.28274911647813,50.08858361623793,0.6886877465525174,-0.25164293989340303,217.80571953705467,194.86051428862893,6.4443698071853674,-224200800,0.16991426727501738,-0.7782672870190455,8.940719280181717,51.075615223204636,-0.009238774316743506,-0.0038877770695725784
2025-05-21,201.6654052734375,206.60500227852876,200.28831500749223,204.73893602091724,59211800,5844.60986328125,206.22124938964845,206.41871948242186,206.15512431078554,205.94072364662327,45.133246742429804,0.21440066416226955,-0.1584342190822685,217.8292952589207,194.6132035203762,6.435249626031879,-283412600,0.16793169932198465,-1.5366995831068797,8.00211416972056,47.16392615786401,-0.023329172486255694,-0.016266719267758897
2025-05-22,200.9369354248047,202.32401437172413,199.28041949489236,200.2883071907537,46742400,5842.009765625,205.88510131835938,206.11264709472655,205.35232602063465,205.5700726672293,44.40914981472949,-0.21774664659466225,-0.17029670458474727,217.69465678468575,194.075545852033,6.192988572517585,-330155000,0.16506623591365452,-1.222219564430486,7.518240619237004,48.54188146287049,-0.0036188097782022515,-0.0004449700224211693
